index src_type src_gid src_vis_x src_vis_y presyn_type N_syn
92 transient_OFF 4316 109.277 51.294 LGN_exc 30
92 transient_OFF 4589 108.122 64.256 LGN_exc 30
92 transient_OFF 5231 112.761 59.087 LGN_exc 30
92 transient_OFF 5688 111.695 64.358 LGN_exc 30
92 transient_ON 175 118.503 64.334 LGN_exc 30
92 transient_ON 225 123.152 56.341 LGN_exc 30
92 transient_ON 276 118.450 59.221 LGN_exc 30
92 transient_ON 684 118.702 58.641 LGN_exc 30
92 transient_ON 1368 124.055 54.685 LGN_exc 30
92 transient_ON 2460 119.299 65.633 LGN_exc 30
92 transient_ON 2470 118.568 57.238 LGN_exc 30
92 transient_ON 2856 117.728 63.087 LGN_exc 30
93 transient_OFF 3149 124.102 54.642 LGN_exc 30
93 transient_OFF 3420 121.820 60.893 LGN_exc 30
93 transient_OFF 4114 120.668 55.449 LGN_exc 30
93 transient_OFF 4249 122.960 57.133 LGN_exc 30
93 transient_OFF 4438 122.273 48.421 LGN_exc 30
93 transient_OFF 4477 124.032 61.262 LGN_exc 30
93 transient_OFF 4722 121.064 54.764 LGN_exc 30
93 transient_OFF 4913 124.895 43.214 LGN_exc 30
93 transient_ON 718 135.849 55.128 LGN_exc 30
93 transient_ON 1420 134.180 47.081 LGN_exc 30
93 transient_ON 1511 135.303 56.131 LGN_exc 30
93 transient_ON 1962 135.624 60.292 LGN_exc 30
93 transient_ON 2065 137.040 50.958 LGN_exc 30
93 transient_ON 2711 132.367 57.425 LGN_exc 30
94 transient_ON_OFF 6844 95.362 55.184 LGN_exc 30
94 transient_OFF 3235 92.397 50.329 LGN_exc 30
94 transient_OFF 3242 93.583 49.319 LGN_exc 30
94 transient_OFF 3283 92.376 52.166 LGN_exc 30
94 transient_OFF 4047 91.333 63.657 LGN_exc 30
94 transient_OFF 4200 87.913 57.638 LGN_exc 30
94 transient_OFF 4900 91.381 61.880 LGN_exc 30
94 transient_OFF 5109 90.464 56.656 LGN_exc 30
94 transient_OFF 5122 87.311 63.914 LGN_exc 30
94 transient_ON 816 97.163 64.305 LGN_exc 30
94 transient_ON 1092 97.224 61.931 LGN_exc 30
94 transient_ON 1167 98.389 63.848 LGN_exc 30
94 transient_ON 1212 100.657 52.190 LGN_exc 30
94 transient_ON 1817 103.097 63.783 LGN_exc 30
94 transient_ON 2039 103.072 62.296 LGN_exc 30
94 transient_ON 2161 100.140 59.410 LGN_exc 30
94 transient_ON 2309 102.751 51.033 LGN_exc 30
95 transient_OFF 3002 95.995 63.323 LGN_exc 30
95 transient_OFF 3258 93.736 69.897 LGN_exc 30
95 transient_OFF 3556 95.359 67.835 LGN_exc 30
95 transient_OFF 3854 92.847 60.730 LGN_exc 30
95 transient_OFF 4353 97.006 60.549 LGN_exc 30
95 transient_OFF 4822 96.151 57.131 LGN_exc 30
95 transient_OFF 5645 93.349 61.473 LGN_exc 30
95 transient_OFF 5697 95.224 65.991 LGN_exc 30
95 transient_ON 261 107.072 67.232 LGN_exc 30
95 transient_ON 441 108.605 63.728 LGN_exc 30
95 transient_ON 780 104.365 72.902 LGN_exc 30
95 transient_ON 1705 105.612 67.435 LGN_exc 30
95 transient_ON 1905 109.066 63.343 LGN_exc 30
95 transient_ON 2039 103.072 62.296 LGN_exc 30
95 transient_ON 2738 105.106 67.597 LGN_exc 30
95 transient_ON 2902 107.666 54.731 LGN_exc 30
96 transient_ON_OFF 6907 126.812 46.335 LGN_exc 30
96 transient_OFF 3149 124.102 54.642 LGN_exc 30
96 transient_OFF 3746 121.020 40.042 LGN_exc 30
96 transient_OFF 4249 122.960 57.133 LGN_exc 30
96 transient_OFF 4367 120.071 49.741 LGN_exc 30
96 transient_OFF 4438 122.273 48.421 LGN_exc 30
96 transient_OFF 4722 121.064 54.764 LGN_exc 30
96 transient_OFF 4808 121.984 45.857 LGN_exc 30
96 transient_OFF 4947 122.334 45.587 LGN_exc 30
96 transient_ON 133 130.432 45.022 LGN_exc 30
96 transient_ON 200 128.456 57.431 LGN_exc 30
96 transient_ON 1276 132.184 39.884 LGN_exc 30
96 transient_ON 1420 134.180 47.081 LGN_exc 30
96 transient_ON 1568 132.207 44.757 LGN_exc 30
96 transient_ON 2472 130.582 45.809 LGN_exc 30
96 transient_ON 2531 128.584 52.684 LGN_exc 30
96 transient_ON 2711 132.367 57.425 LGN_exc 30
97 transient_ON_OFF 7725 142.557 60.527 LGN_exc 30
97 transient_OFF 3028 139.779 54.052 LGN_exc 30
97 transient_OFF 3348 134.529 61.121 LGN_exc 30
97 transient_OFF 4769 133.798 60.627 LGN_exc 30
97 transient_OFF 4816 139.349 53.324 LGN_exc 30
97 transient_OFF 4878 134.081 62.288 LGN_exc 30
97 transient_OFF 4965 136.523 68.165 LGN_exc 30
97 transient_OFF 5073 134.106 66.560 LGN_exc 30
97 transient_OFF 5996 139.402 61.502 LGN_exc 30
97 transient_ON 323 144.953 59.963 LGN_exc 30
97 transient_ON 614 146.265 60.187 LGN_exc 30
97 transient_ON 765 145.141 64.780 LGN_exc 30
97 transient_ON 1178 149.142 59.651 LGN_exc 30
97 transient_ON 1636 146.730 58.980 LGN_exc 30
97 transient_ON 2417 148.416 62.001 LGN_exc 30
97 transient_ON 2866 149.481 66.093 LGN_exc 30
97 transient_ON 2878 147.851 66.182 LGN_exc 30
98 transient_ON_OFF 8916 106.900 58.948 LGN_exc 30
98 transient_OFF 3560 98.794 60.526 LGN_exc 30
98 transient_OFF 3740 102.042 59.376 LGN_exc 30
98 transient_OFF 3972 102.098 61.510 LGN_exc 30
98 transient_OFF 4110 100.661 54.542 LGN_exc 30
98 transient_OFF 4464 103.542 52.319 LGN_exc 30
98 transient_OFF 4822 96.151 57.131 LGN_exc 30
98 transient_OFF 5220 99.998 54.408 LGN_exc 30
98 transient_OFF 5771 102.254 47.707 LGN_exc 30
98 transient_ON 441 108.605 63.728 LGN_exc 30
98 transient_ON 671 111.691 52.580 LGN_exc 30
98 transient_ON 894 108.967 64.162 LGN_exc 30
98 transient_ON 921 113.718 50.580 LGN_exc 30
98 transient_ON 1020 108.607 51.387 LGN_exc 30
98 transient_ON 1667 111.895 49.990 LGN_exc 30
98 transient_ON 2822 109.076 50.750 LGN_exc 30
98 transient_ON 2902 107.666 54.731 LGN_exc 30
99 transient_OFF 3560 98.794 60.526 LGN_exc 30
99 transient_OFF 3734 98.825 61.293 LGN_exc 30
99 transient_OFF 3740 102.042 59.376 LGN_exc 30
99 transient_OFF 3857 102.009 66.122 LGN_exc 30
99 transient_OFF 3972 102.098 61.510 LGN_exc 30
99 transient_OFF 4623 103.919 57.732 LGN_exc 30
99 transient_OFF 5823 101.274 69.802 LGN_exc 30
99 transient_ON 258 111.782 65.430 LGN_exc 30
99 transient_ON 314 113.102 67.433 LGN_exc 30
99 transient_ON 894 108.967 64.162 LGN_exc 30
99 transient_ON 1370 111.969 60.126 LGN_exc 30
99 transient_ON 1905 109.066 63.343 LGN_exc 30
99 transient_ON 2054 111.204 68.146 LGN_exc 30
99 transient_ON 2386 111.579 70.238 LGN_exc 30
99 transient_ON 2708 108.787 70.605 LGN_exc 30
100 transient_OFF 3028 139.779 54.052 LGN_exc 30
100 transient_OFF 3446 140.051 54.126 LGN_exc 30
100 transient_OFF 4124 140.487 53.695 LGN_exc 30
100 transient_OFF 4816 139.349 53.324 LGN_exc 30
100 transient_OFF 4937 139.922 61.518 LGN_exc 30
100 transient_OFF 5604 140.392 51.496 LGN_exc 30
100 transient_OFF 5870 143.421 55.157 LGN_exc 30
100 transient_OFF 5996 139.402 61.502 LGN_exc 30
100 transient_ON 194 153.382 58.645 LGN_exc 30
100 transient_ON 1178 149.142 59.651 LGN_exc 30
100 transient_ON 1347 151.422 53.919 LGN_exc 30
100 transient_ON 1808 150.945 52.540 LGN_exc 30
100 transient_ON 2417 148.416 62.001 LGN_exc 30
100 transient_ON 2866 149.481 66.093 LGN_exc 30
101 transient_ON_OFF 6907 126.812 46.335 LGN_exc 30
101 transient_OFF 3149 124.102 54.642 LGN_exc 30
101 transient_OFF 3706 123.408 44.000 LGN_exc 30
101 transient_OFF 4114 120.668 55.449 LGN_exc 30
101 transient_OFF 4367 120.071 49.741 LGN_exc 30
101 transient_OFF 4438 122.273 48.421 LGN_exc 30
101 transient_OFF 4722 121.064 54.764 LGN_exc 30
101 transient_OFF 4808 121.984 45.857 LGN_exc 30
101 transient_OFF 4947 122.334 45.587 LGN_exc 30
101 transient_ON 106 134.984 42.839 LGN_exc 30
101 transient_ON 1420 134.180 47.081 LGN_exc 30
101 transient_ON 1568 132.207 44.757 LGN_exc 30
101 transient_ON 2711 132.367 57.425 LGN_exc 30
102 transient_ON_OFF 7444 144.586 67.080 LGN_exc 30
102 transient_OFF 3986 140.188 59.249 LGN_exc 30
102 transient_OFF 4833 140.029 72.964 LGN_exc 30
102 transient_OFF 4937 139.922 61.518 LGN_exc 30
102 transient_OFF 5870 143.421 55.157 LGN_exc 30
102 transient_OFF 5938 143.668 59.956 LGN_exc 30
102 transient_OFF 5996 139.402 61.502 LGN_exc 30
102 transient_ON 194 153.382 58.645 LGN_exc 30
102 transient_ON 744 152.178 72.232 LGN_exc 30
102 transient_ON 1725 149.176 71.430 LGN_exc 30
102 transient_ON 1779 154.691 57.909 LGN_exc 30
102 transient_ON 2225 152.003 67.042 LGN_exc 30
102 transient_ON 2675 150.763 70.638 LGN_exc 30
102 transient_ON 2866 149.481 66.093 LGN_exc 30
102 transient_ON 2878 147.851 66.182 LGN_exc 30
103 transient_ON_OFF 7658 130.199 74.639 LGN_exc 30
103 transient_OFF 3269 129.105 66.458 LGN_exc 30
103 transient_OFF 4049 124.165 66.083 LGN_exc 30
103 transient_OFF 4210 124.986 77.161 LGN_exc 30
103 transient_OFF 4343 124.201 72.015 LGN_exc 30
103 transient_OFF 4889 123.915 76.725 LGN_exc 30
103 transient_OFF 5340 125.480 79.641 LGN_exc 30
103 transient_OFF 5599 127.849 70.418 LGN_exc 30
103 transient_OFF 5984 123.165 77.090 LGN_exc 30
103 transient_ON 745 135.680 80.268 LGN_exc 30
103 transient_ON 1058 135.788 67.757 LGN_exc 30
103 transient_ON 1086 138.926 70.980 LGN_exc 30
103 transient_ON 1686 134.549 80.849 LGN_exc 30
103 transient_ON 1958 137.389 68.943 LGN_exc 30
103 transient_ON 1969 137.711 73.186 LGN_exc 30
103 transient_ON 2559 135.100 67.998 LGN_exc 30
103 transient_ON 2650 136.657 72.065 LGN_exc 30
104 transient_OFF 3002 95.995 63.323 LGN_exc 30
104 transient_OFF 3560 98.794 60.526 LGN_exc 30
104 transient_OFF 3854 92.847 60.730 LGN_exc 30
104 transient_OFF 4112 95.616 70.806 LGN_exc 30
104 transient_OFF 4353 97.006 60.549 LGN_exc 30
104 transient_OFF 4822 96.151 57.131 LGN_exc 30
104 transient_OFF 4900 91.381 61.880 LGN_exc 30
104 transient_OFF 5645 93.349 61.473 LGN_exc 30
104 transient_ON 241 104.968 73.627 LGN_exc 30
104 transient_ON 261 107.072 67.232 LGN_exc 30
104 transient_ON 441 108.605 63.728 LGN_exc 30
104 transient_ON 780 104.365 72.902 LGN_exc 30
104 transient_ON 894 108.967 64.162 LGN_exc 30
104 transient_ON 1817 103.097 63.783 LGN_exc 30
104 transient_ON 2468 105.385 63.090 LGN_exc 30
104 transient_ON 2738 105.106 67.597 LGN_exc 30
105 transient_ON_OFF 6758 113.767 53.322 LGN_exc 30
105 transient_OFF 3050 111.449 50.095 LGN_exc 30
105 transient_OFF 3100 112.891 47.638 LGN_exc 30
105 transient_OFF 3447 112.563 50.159 LGN_exc 30
105 transient_OFF 4213 107.454 53.558 LGN_exc 30
105 transient_OFF 4316 109.277 51.294 LGN_exc 30
105 transient_OFF 4502 109.210 44.130 LGN_exc 30
105 transient_OFF 5010 110.900 50.817 LGN_exc 30
105 transient_OFF 5717 108.754 40.603 LGN_exc 30
105 transient_ON 276 118.450 59.221 LGN_exc 30
105 transient_ON 316 119.144 50.602 LGN_exc 30
105 transient_ON 684 118.702 58.641 LGN_exc 30
105 transient_ON 1038 118.061 48.829 LGN_exc 30
105 transient_ON 1751 117.445 55.219 LGN_exc 30
105 transient_ON 1790 118.665 49.336 LGN_exc 30
105 transient_ON 1984 115.812 51.848 LGN_exc 30
105 transient_ON 2717 117.063 55.012 LGN_exc 30
106 transient_ON_OFF 8014 104.746 70.513 LGN_exc 30
106 transient_OFF 3829 98.962 78.369 LGN_exc 30
106 transient_OFF 3857 102.009 66.122 LGN_exc 30
106 transient_OFF 5823 101.274 69.802 LGN_exc 30
106 transient_OFF 5847 98.926 75.580 LGN_exc 30
106 transient_ON 169 110.470 77.865 LGN_exc 30
106 transient_ON 258 111.782 65.430 LGN_exc 30
106 transient_ON 314 113.102 67.433 LGN_exc 30
106 transient_ON 742 109.756 76.459 LGN_exc 30
106 transient_ON 2210 112.324 74.756 LGN_exc 30
106 transient_ON 2303 112.720 76.475 LGN_exc 30
106 transient_ON 2386 111.579 70.238 LGN_exc 30
106 transient_ON 2708 108.787 70.605 LGN_exc 30
107 transient_ON_OFF 8822 103.364 68.875 LGN_exc 30
107 transient_ON_OFF 8014 104.746 70.513 LGN_exc 30
107 transient_ON_OFF 8097 100.354 71.469 LGN_exc 30
107 transient_OFF 3002 95.995 63.323 LGN_exc 30
107 transient_OFF 3258 93.736 69.897 LGN_exc 30
107 transient_OFF 3734 98.825 61.293 LGN_exc 30
107 transient_OFF 4024 94.152 79.315 LGN_exc 30
107 transient_OFF 4274 93.521 77.230 LGN_exc 30
107 transient_OFF 5697 95.224 65.991 LGN_exc 30
107 transient_OFF 5823 101.274 69.802 LGN_exc 30
107 transient_OFF 5847 98.926 75.580 LGN_exc 30
107 transient_ON 33 105.856 78.014 LGN_exc 30
107 transient_ON 258 111.782 65.430 LGN_exc 30
107 transient_ON 261 107.072 67.232 LGN_exc 30
107 transient_ON 441 108.605 63.728 LGN_exc 30
107 transient_ON 780 104.365 72.902 LGN_exc 30
107 transient_ON 894 108.967 64.162 LGN_exc 30
107 transient_ON 2708 108.787 70.605 LGN_exc 30
107 transient_ON 2738 105.106 67.597 LGN_exc 30
108 transient_OFF 3149 124.102 54.642 LGN_exc 30
108 transient_OFF 3420 121.820 60.893 LGN_exc 30
108 transient_OFF 4114 120.668 55.449 LGN_exc 30
108 transient_OFF 4249 122.960 57.133 LGN_exc 30
108 transient_OFF 4477 124.032 61.262 LGN_exc 30
108 transient_OFF 4722 121.064 54.764 LGN_exc 30
108 transient_OFF 5465 120.166 64.637 LGN_exc 30
108 transient_OFF 5843 120.181 62.922 LGN_exc 30
108 transient_ON 514 131.217 62.154 LGN_exc 30
108 transient_ON 718 135.849 55.128 LGN_exc 30
108 transient_ON 886 130.503 61.378 LGN_exc 30
108 transient_ON 1511 135.303 56.131 LGN_exc 30
108 transient_ON 2711 132.367 57.425 LGN_exc 30
109 transient_ON_OFF 6834 151.037 57.241 LGN_exc 30
109 transient_OFF 3642 146.959 45.116 LGN_exc 30
109 transient_OFF 3902 140.327 53.953 LGN_exc 30
109 transient_OFF 4021 147.043 47.166 LGN_exc 30
109 transient_OFF 4327 141.881 50.805 LGN_exc 30
109 transient_OFF 4503 147.574 45.932 LGN_exc 30
109 transient_OFF 5075 145.413 46.140 LGN_exc 30
109 transient_OFF 5870 143.421 55.157 LGN_exc 30
109 transient_OFF 5938 143.668 59.956 LGN_exc 30
109 transient_ON 82 155.010 51.678 LGN_exc 30
109 transient_ON 325 157.476 58.825 LGN_exc 30
109 transient_ON 1347 151.422 53.919 LGN_exc 30
109 transient_ON 1732 153.372 49.448 LGN_exc 30
109 transient_ON 1749 155.853 58.846 LGN_exc 30
109 transient_ON 1779 154.691 57.909 LGN_exc 30
109 transient_ON 2225 152.003 67.042 LGN_exc 30
109 transient_ON 2606 157.340 50.570 LGN_exc 30
110 transient_OFF 3578 108.745 54.423 LGN_exc 30
110 transient_OFF 3787 106.943 55.739 LGN_exc 30
110 transient_OFF 4213 107.454 53.558 LGN_exc 30
110 transient_OFF 4356 105.098 65.923 LGN_exc 30
110 transient_OFF 4589 108.122 64.256 LGN_exc 30
110 transient_OFF 4793 106.444 55.051 LGN_exc 30
110 transient_OFF 4995 106.073 69.149 LGN_exc 30
110 transient_OFF 5343 105.894 68.293 LGN_exc 30
110 transient_ON 55 114.819 65.891 LGN_exc 30
110 transient_ON 422 116.439 59.080 LGN_exc 30
110 transient_ON 684 118.702 58.641 LGN_exc 30
110 transient_ON 840 119.546 55.442 LGN_exc 30
110 transient_ON 852 117.601 70.564 LGN_exc 30
110 transient_ON 1482 117.416 60.641 LGN_exc 30
110 transient_ON 2282 119.971 58.745 LGN_exc 30
110 transient_ON 2470 118.568 57.238 LGN_exc 30
111 transient_OFF 3509 130.861 53.715 LGN_exc 30
111 transient_OFF 4182 135.029 51.521 LGN_exc 30
111 transient_OFF 4453 132.554 46.461 LGN_exc 30
111 transient_OFF 4769 133.798 60.627 LGN_exc 30
111 transient_OFF 5330 131.158 53.907 LGN_exc 30
111 transient_OFF 5485 134.146 52.666 LGN_exc 30
111 transient_OFF 5637 130.505 56.999 LGN_exc 30
111 transient_OFF 5949 136.490 46.762 LGN_exc 30
111 transient_ON 62 144.052 58.750 LGN_exc 30
111 transient_ON 323 144.953 59.963 LGN_exc 30
111 transient_ON 665 147.220 47.511 LGN_exc 30
111 transient_ON 666 147.320 45.420 LGN_exc 30
111 transient_ON 1463 142.448 60.556 LGN_exc 30
111 transient_ON 1944 142.905 52.781 LGN_exc 30
111 transient_ON 2136 144.706 55.211 LGN_exc 30
111 transient_ON 2565 145.754 46.640 LGN_exc 30
112 transient_ON_OFF 8014 104.746 70.513 LGN_exc 30
112 transient_OFF 3044 102.771 76.978 LGN_exc 30
112 transient_OFF 3183 103.823 68.471 LGN_exc 30
112 transient_OFF 3857 102.009 66.122 LGN_exc 30
112 transient_OFF 4479 104.268 65.144 LGN_exc 30
112 transient_OFF 4741 103.079 73.868 LGN_exc 30
112 transient_OFF 5530 102.558 76.221 LGN_exc 30
112 transient_OFF 5823 101.274 69.802 LGN_exc 30
112 transient_OFF 5847 98.926 75.580 LGN_exc 30
112 transient_ON 314 113.102 67.433 LGN_exc 30
112 transient_ON 420 109.645 83.803 LGN_exc 30
112 transient_ON 742 109.756 76.459 LGN_exc 30
112 transient_ON 1407 110.792 82.615 LGN_exc 30
112 transient_ON 2210 112.324 74.756 LGN_exc 30
112 transient_ON 2303 112.720 76.475 LGN_exc 30
112 transient_ON 2386 111.579 70.238 LGN_exc 30
112 transient_ON 2708 108.787 70.605 LGN_exc 30
113 transient_ON_OFF 8464 144.958 68.743 LGN_exc 30
113 transient_ON_OFF 7444 144.586 67.080 LGN_exc 30
113 transient_ON_OFF 8078 145.331 69.495 LGN_exc 30
113 transient_OFF 4290 144.745 65.182 LGN_exc 30
113 transient_OFF 4571 143.755 73.115 LGN_exc 30
113 transient_OFF 4762 142.319 72.818 LGN_exc 30
113 transient_OFF 4833 140.029 72.964 LGN_exc 30
113 transient_OFF 4937 139.922 61.518 LGN_exc 30
113 transient_OFF 5399 142.486 71.651 LGN_exc 30
113 transient_OFF 5938 143.668 59.956 LGN_exc 30
113 transient_ON 194 153.382 58.645 LGN_exc 30
113 transient_ON 744 152.178 72.232 LGN_exc 30
113 transient_ON 955 153.922 67.549 LGN_exc 30
113 transient_ON 1725 149.176 71.430 LGN_exc 30
113 transient_ON 2225 152.003 67.042 LGN_exc 30
113 transient_ON 2675 150.763 70.638 LGN_exc 30
113 transient_ON 2866 149.481 66.093 LGN_exc 30
113 transient_ON 2982 152.541 75.952 LGN_exc 30
114 transient_OFF 4213 107.454 53.558 LGN_exc 30
114 transient_OFF 4356 105.098 65.923 LGN_exc 30
114 transient_OFF 4463 107.102 64.323 LGN_exc 30
114 transient_OFF 4479 104.268 65.144 LGN_exc 30
114 transient_OFF 4589 108.122 64.256 LGN_exc 30
114 transient_OFF 4793 106.444 55.051 LGN_exc 30
114 transient_OFF 5387 105.830 60.885 LGN_exc 30
114 transient_OFF 5532 104.877 59.896 LGN_exc 30
114 transient_ON 55 114.819 65.891 LGN_exc 30
114 transient_ON 175 118.503 64.334 LGN_exc 30
114 transient_ON 552 117.534 67.421 LGN_exc 30
114 transient_ON 795 114.741 58.039 LGN_exc 30
114 transient_ON 840 119.546 55.442 LGN_exc 30
114 transient_ON 1751 117.445 55.219 LGN_exc 30
114 transient_ON 1985 116.779 68.207 LGN_exc 30
114 transient_ON 2856 117.728 63.087 LGN_exc 30
115 transient_OFF 3755 101.967 41.185 LGN_exc 30
115 transient_OFF 3804 105.192 38.812 LGN_exc 30
115 transient_OFF 4110 100.661 54.542 LGN_exc 30
115 transient_OFF 5062 102.750 44.941 LGN_exc 30
115 transient_OFF 5220 99.998 54.408 LGN_exc 30
115 transient_OFF 5282 99.581 45.132 LGN_exc 30
115 transient_OFF 5321 101.770 46.456 LGN_exc 30
115 transient_OFF 5431 99.597 42.920 LGN_exc 30
115 transient_ON 671 111.691 52.580 LGN_exc 30
115 transient_ON 738 114.674 42.882 LGN_exc 30
115 transient_ON 921 113.718 50.580 LGN_exc 30
115 transient_ON 1020 108.607 51.387 LGN_exc 30
115 transient_ON 1531 110.181 42.474 LGN_exc 30
115 transient_ON 2265 112.192 49.119 LGN_exc 30
115 transient_ON 2822 109.076 50.750 LGN_exc 30
115 transient_ON 2902 107.666 54.731 LGN_exc 30
116 transient_ON_OFF 7209 143.395 52.041 LGN_exc 30
116 transient_OFF 3059 138.750 44.143 LGN_exc 30
116 transient_OFF 3229 141.567 38.540 LGN_exc 30
116 transient_OFF 3360 141.299 40.880 LGN_exc 30
116 transient_OFF 4327 141.881 50.805 LGN_exc 30
116 transient_OFF 5072 140.933 45.950 LGN_exc 30
116 transient_OFF 5580 138.417 43.662 LGN_exc 30
116 transient_OFF 5860 141.916 46.326 LGN_exc 30
116 transient_OFF 5949 136.490 46.762 LGN_exc 30
116 transient_ON 302 147.554 57.128 LGN_exc 30
116 transient_ON 673 151.388 46.569 LGN_exc 30
116 transient_ON 1178 149.142 59.651 LGN_exc 30
116 transient_ON 1295 148.759 45.765 LGN_exc 30
116 transient_ON 1469 148.164 46.848 LGN_exc 30
116 transient_ON 1636 146.730 58.980 LGN_exc 30
116 transient_ON 1732 153.372 49.448 LGN_exc 30
116 transient_ON 1856 153.932 46.496 LGN_exc 30
117 transient_OFF 3028 139.779 54.052 LGN_exc 30
117 transient_OFF 3214 139.739 50.828 LGN_exc 30
117 transient_OFF 3902 140.327 53.953 LGN_exc 30
117 transient_OFF 3986 140.188 59.249 LGN_exc 30
117 transient_OFF 4124 140.487 53.695 LGN_exc 30
117 transient_OFF 4816 139.349 53.324 LGN_exc 30
117 transient_OFF 5604 140.392 51.496 LGN_exc 30
117 transient_OFF 5740 139.424 49.068 LGN_exc 30
117 transient_ON 302 147.554 57.128 LGN_exc 30
117 transient_ON 614 146.265 60.187 LGN_exc 30
117 transient_ON 765 145.141 64.780 LGN_exc 30
117 transient_ON 1202 147.727 53.471 LGN_exc 30
117 transient_ON 1636 146.730 58.980 LGN_exc 30
117 transient_ON 1808 150.945 52.540 LGN_exc 30
117 transient_ON 2417 148.416 62.001 LGN_exc 30
117 transient_ON 2878 147.851 66.182 LGN_exc 30
118 transient_OFF 3463 115.660 52.290 LGN_exc 30
118 transient_OFF 3558 118.519 45.665 LGN_exc 30
118 transient_OFF 3914 119.210 42.021 LGN_exc 30
118 transient_OFF 4181 118.875 44.005 LGN_exc 30
118 transient_OFF 4367 120.071 49.741 LGN_exc 30
118 transient_OFF 4826 116.612 55.008 LGN_exc 30
118 transient_OFF 5392 120.848 44.624 LGN_exc 30
118 transient_OFF 5879 119.556 41.404 LGN_exc 30
118 transient_ON 133 130.432 45.022 LGN_exc 30
118 transient_ON 608 126.124 55.006 LGN_exc 30
118 transient_ON 1446 129.386 44.021 LGN_exc 30
118 transient_ON 2061 128.746 54.588 LGN_exc 30
118 transient_ON 2317 125.743 58.530 LGN_exc 30
118 transient_ON 2472 130.582 45.809 LGN_exc 30
118 transient_ON 2531 128.584 52.684 LGN_exc 30
118 transient_ON 2761 126.070 52.717 LGN_exc 30
119 transient_OFF 3100 112.891 47.638 LGN_exc 30
119 transient_OFF 3523 116.561 39.656 LGN_exc 30
119 transient_OFF 3558 118.519 45.665 LGN_exc 30
119 transient_OFF 3800 118.026 36.608 LGN_exc 30
119 transient_OFF 4300 112.435 53.299 LGN_exc 30
119 transient_OFF 4867 114.385 49.201 LGN_exc 30
119 transient_OFF 5706 112.829 53.656 LGN_exc 30
119 transient_OFF 5879 119.556 41.404 LGN_exc 30
119 transient_ON 38 130.853 40.725 LGN_exc 30
119 transient_ON 554 124.406 44.476 LGN_exc 30
119 transient_ON 1139 124.250 43.906 LGN_exc 30
119 transient_ON 1664 126.792 40.160 LGN_exc 30
119 transient_ON 2061 128.746 54.588 LGN_exc 30
119 transient_ON 2317 125.743 58.530 LGN_exc 30
119 transient_ON 2531 128.584 52.684 LGN_exc 30
119 transient_ON 2761 126.070 52.717 LGN_exc 30
